Year,Month,percent,regionId,date,regionName
1932,May,-28,631,1932 May,HS
1932,Jun,-74,632,1932 Jun,HS
1932,Jul,-37,633,1932 Jul,HS
1932,Aug,-40,634,1932 Aug,HS
1932,Sep,-13,635,1932 Sep,HS
1932,Oct,-14,636,1932 Oct,HS
1932,Nov,6,637,1932 Nov,HS
1932,Dec,-21,638,1932 Dec,HS
1933,Jan,-26,639,1933 Jan,HS
1933,Feb,-19,640,1933 Feb,HS
1933,Mar,-17,641,1933 Mar,HS
1933,Apr,-23,642,1933 Apr,HS
1933,May,-12,643,1933 May,HS
1933,Jun,-30,644,1933 Jun,HS
1933,Jul,-34,645,1933 Jul,HS
1933,Aug,-32,646,1933 Aug,HS
1933,Sep,-11,647,1933 Sep,HS
1933,Oct,-12,648,1933 Oct,HS
1933,Nov,-48,649,1933 Nov,HS
1933,Dec,-54,650,1933 Dec,HS
1934,Jan,-19,651,1934 Jan,HS
1934,Feb,-62,652,1934 Feb,HS
1934,Mar,-46,653,1934 Mar,HS
1934,Apr,-43,654,1934 Apr,HS
1934,May,-14,655,1934 May,HS
1934,Jun,-30,656,1934 Jun,HS
1934,Jul,-6,657,1934 Jul,HS
1934,Aug,5,658,1934 Aug,HS
1934,Sep,-17,659,1934 Sep,HS
1934,Oct,-32,660,1934 Oct,HS
1934,Nov,-32,661,1934 Nov,HS
1934,Dec,-30,662,1934 Dec,HS
1935,Jan,-23,663,1935 Jan,HS
1935,Feb,-18,664,1935 Feb,HS
1935,Mar,-15,665,1935 Mar,HS
1935,Apr,-64,666,1935 Apr,HS
1935,May,-36,667,1935 May,HS
1935,Jun,-42,668,1935 Jun,HS
1935,Jul,-52,669,1935 Jul,HS
1935,Aug,-48,670,1935 Aug,HS
1935,Sep,-66,671,1935 Sep,HS
1935,Oct,-18,672,1935 Oct,HS
1935,Nov,-21,673,1935 Nov,HS
1935,Dec,-18,674,1935 Dec,HS
1936,Jan,-27,675,1936 Jan,HS
1936,Feb,-26,676,1936 Feb,HS
1936,Mar,-21,677,1936 Mar,HS
1936,Apr,-11,678,1936 Apr,HS
1936,May,-45,679,1936 May,HS
1936,Jun,-52,680,1936 Jun,HS
1936,Jul,7,681,1936 Jul,HS
1936,Aug,-14,682,1936 Aug,HS
1936,Sep,-16,683,1936 Sep,HS
1936,Oct,-7,684,1936 Oct,HS
1936,Nov,-9,685,1936 Nov,HS
1936,Dec,-3,686,1936 Dec,HS
1937,Jan,-33,687,1937 Jan,HS
1937,Feb,-26,688,1937 Feb,HS
1937,Mar,-22,689,1937 Mar,HS
1937,Apr,-36,690,1937 Apr,HS
1937,May,-20,691,1937 May,HS
1937,Jun,-30,692,1937 Jun,HS
1937,Jul,-43,693,1937 Jul,HS
1937,Aug,-16,694,1937 Aug,HS
1937,Sep,-1,695,1937 Sep,HS
1937,Oct,-7,696,1937 Oct,HS
1937,Nov,21,697,1937 Nov,HS
1937,Dec,-14,698,1937 Dec,HS
1938,Jan,-30,699,1938 Jan,HS
1938,Feb,-32,700,1938 Feb,HS
1938,Mar,-11,701,1938 Mar,HS
1938,Apr,-1,702,1938 Apr,HS
1938,May,10,703,1938 May,HS
1938,Jun,-21,704,1938 Jun,HS
1938,Jul,-6,705,1938 Jul,HS
1938,Aug,-38,706,1938 Aug,HS
1938,Sep,-16,707,1938 Sep,HS
1938,Oct,7,708,1938 Oct,HS
1938,Nov,-19,709,1938 Nov,HS
1938,Dec,-10,710,1938 Dec,HS
1939,Jan,-21,711,1939 Jan,HS
1939,Feb,-41,712,1939 Feb,HS
1939,Mar,-45,713,1939 Mar,HS
1939,Apr,-37,714,1939 Apr,HS
1939,May,-3,715,1939 May,HS
1939,Jun,-23,716,1939 Jun,HS
1939,Jul,-34,717,1939 Jul,HS
1939,Aug,-53,718,1939 Aug,HS
1939,Sep,-41,719,1939 Sep,HS
1939,Oct,-25,720,1939 Oct,HS
1939,Nov,-44,721,1939 Nov,HS
1939,Dec,-23,722,1939 Dec,HS
1940,Jan,-12,723,1940 Jan,HS
1940,Feb,-14,724,1940 Feb,HS
1940,Mar,1,725,1940 Mar,HS
1940,Apr,-34,726,1940 Apr,HS
1940,May,-6,727,1940 May,HS
1940,Jun,17,728,1940 Jun,HS
1940,Jul,21,729,1940 Jul,HS
1940,Aug,15,730,1940 Aug,HS
1940,Sep,19,731,1940 Sep,HS
1940,Oct,-7,732,1940 Oct,HS
1940,Nov,-8,733,1940 Nov,HS
1940,Dec,19,734,1940 Dec,HS
1941,Jan,-7,735,1941 Jan,HS
1941,Feb,-3,736,1941 Feb,HS
1941,Mar,-17,737,1941 Mar,HS
1941,Apr,-3,738,1941 Apr,HS
1941,May,13,739,1941 May,HS
1941,Jun,8,740,1941 Jun,HS
1941,Jul,25,741,1941 Jul,HS
1941,Aug,-2,742,1941 Aug,HS
1941,Sep,-27,743,1941 Sep,HS
1941,Oct,-8,744,1941 Oct,HS
1941,Nov,-2,745,1941 Nov,HS
1941,Dec,12,746,1941 Dec,HS
1942,Jan,21,747,1942 Jan,HS
1942,Feb,14,748,1942 Feb,HS
1942,Mar,-1,749,1942 Mar,HS
1942,Apr,-4,750,1942 Apr,HS
1942,May,-2,751,1942 May,HS
1942,Jun,3,752,1942 Jun,HS
1942,Jul,1,753,1942 Jul,HS
1942,Aug,31,754,1942 Aug,HS
1942,Sep,7,755,1942 Sep,HS
1942,Oct,-24,756,1942 Oct,HS
1942,Nov,2,757,1942 Nov,HS
1942,Dec,-2,758,1942 Dec,HS
1943,Jan,-10,759,1943 Jan,HS
1943,Feb,-23,760,1943 Feb,HS
1943,Mar,-19,761,1943 Mar,HS
1943,Apr,-19,762,1943 Apr,HS
1943,May,-40,763,1943 May,HS
1943,Jun,-20,764,1943 Jun,HS
1943,Jul,11,765,1943 Jul,HS
1943,Aug,-35,766,1943 Aug,HS
1943,Sep,-1,767,1943 Sep,HS
1943,Oct,18,768,1943 Oct,HS
1943,Nov,-8,769,1943 Nov,HS
1943,Dec,-2,770,1943 Dec,HS
1944,Jan,0,771,1944 Jan,HS
1944,Feb,-11,772,1944 Feb,HS
1944,Mar,3,773,1944 Mar,HS
1944,Apr,-14,774,1944 Apr,HS
1944,May,-25,775,1944 May,HS
1944,Jun,-16,776,1944 Jun,HS
1944,Jul,3,777,1944 Jul,HS
1944,Aug,5,778,1944 Aug,HS
1944,Sep,17,779,1944 Sep,HS
1944,Oct,7,780,1944 Oct,HS
1944,Nov,-8,781,1944 Nov,HS
1944,Dec,-8,782,1944 Dec,HS
1945,Jan,9,783,1945 Jan,HS
1945,Feb,-1,784,1945 Feb,HS
1945,Mar,-11,785,1945 Mar,HS
1945,Apr,-3,786,1945 Apr,HS
1945,May,-35,787,1945 May,HS
1945,Jun,-55,788,1945 Jun,HS
1945,Jul,-31,789,1945 Jul,HS
1945,Aug,22,790,1945 Aug,HS
1945,Sep,-1,791,1945 Sep,HS
1945,Oct,-1,792,1945 Oct,HS
1945,Nov,-16,793,1945 Nov,HS
1945,Dec,-23,794,1945 Dec,HS
1946,Jan,-27,795,1946 Jan,HS
1946,Feb,-30,796,1946 Feb,HS
1946,Mar,-40,797,1946 Mar,HS
1946,Apr,-27,798,1946 Apr,HS
1946,May,-2,799,1946 May,HS
1946,Jun,-35,800,1946 Jun,HS
1946,Jul,5,801,1946 Jul,HS
1946,Aug,0,802,1946 Aug,HS
1946,Sep,-3,803,1946 Sep,HS
1946,Oct,-25,804,1946 Oct,HS
1946,Nov,-29,805,1946 Nov,HS
1946,Dec,-20,806,1946 Dec,HS
1947,Jan,1,807,1947 Jan,HS
1947,Feb,12,808,1947 Feb,HS
1947,Mar,-1,809,1947 Mar,HS
1947,Apr,-11,810,1947 Apr,HS
1947,May,-3,811,1947 May,HS
1947,Jun,10,812,1947 Jun,HS
1947,Jul,-7,813,1947 Jul,HS
1947,Aug,-2,814,1947 Aug,HS
1947,Sep,-8,815,1947 Sep,HS
1947,Oct,-19,816,1947 Oct,HS
1947,Nov,5,817,1947 Nov,HS
1947,Dec,-33,818,1947 Dec,HS
1948,Jan,-12,819,1948 Jan,HS
1948,Feb,-26,820,1948 Feb,HS
1948,Mar,-36,821,1948 Mar,HS
1948,Apr,-31,822,1948 Apr,HS
1948,May,-13,823,1948 May,HS
1948,Jun,0,824,1948 Jun,HS
1948,Jul,-26,825,1948 Jul,HS
1948,Aug,-33,826,1948 Aug,HS
1948,Sep,-8,827,1948 Sep,HS
1948,Oct,-13,828,1948 Oct,HS
1948,Nov,-46,829,1948 Nov,HS
1948,Dec,-13,830,1948 Dec,HS
1949,Jan,-13,831,1949 Jan,HS
1949,Feb,-40,832,1949 Feb,HS
1949,Mar,-16,833,1949 Mar,HS
1949,Apr,-39,834,1949 Apr,HS
1949,May,-25,835,1949 May,HS
1949,Jun,-18,836,1949 Jun,HS
1949,Jul,-2,837,1949 Jul,HS
1949,Aug,-19,838,1949 Aug,HS
1949,Sep,-8,839,1949 Sep,HS
1949,Oct,-10,840,1949 Oct,HS
1949,Nov,-18,841,1949 Nov,HS
1949,Dec,-11,842,1949 Dec,HS
1950,Jan,-24,843,1950 Jan,HS
1950,Feb,-25,844,1950 Feb,HS
1950,Mar,-23,845,1950 Mar,HS
1950,Apr,-21,846,1950 Apr,HS
1950,May,-35,847,1950 May,HS
1950,Jun,-9,848,1950 Jun,HS
1950,Jul,-1,849,1950 Jul,HS
1950,Aug,-37,850,1950 Aug,HS
1950,Sep,-22,851,1950 Sep,HS
1950,Oct,-33,852,1950 Oct,HS
1950,Nov,-37,853,1950 Nov,HS
1950,Dec,-24,854,1950 Dec,HS
1951,Jan,-38,855,1951 Jan,HS
1951,Feb,-42,856,1951 Feb,HS
1951,Mar,-5,857,1951 Mar,HS
1951,Apr,-21,858,1951 Apr,HS
1951,May,-4,859,1951 May,HS
1951,Jun,-4,860,1951 Jun,HS
1951,Jul,-13,861,1951 Jul,HS
1951,Aug,-5,862,1951 Aug,HS
1951,Sep,-14,863,1951 Sep,HS
1951,Oct,-18,864,1951 Oct,HS
1951,Nov,-11,865,1951 Nov,HS
1951,Dec,-5,866,1951 Dec,HS
1952,Jan,4,867,1952 Jan,HS
1952,Feb,8,868,1952 Feb,HS
1952,Mar,-2,869,1952 Mar,HS
1952,Apr,-23,870,1952 Apr,HS
1952,May,-30,871,1952 May,HS
1952,Jun,-29,872,1952 Jun,HS
1952,Jul,-7,873,1952 Jul,HS
1952,Aug,13,874,1952 Aug,HS
1952,Sep,14,875,1952 Sep,HS
1952,Oct,1,876,1952 Oct,HS
1952,Nov,-18,877,1952 Nov,HS
1952,Dec,-9,878,1952 Dec,HS
1953,Jan,-13,879,1953 Jan,HS
1953,Feb,-23,880,1953 Feb,HS
1953,Mar,1,881,1953 Mar,HS
1953,Apr,-22,882,1953 Apr,HS
1953,May,-26,883,1953 May,HS
1953,Jun,-21,884,1953 Jun,HS
1953,Jul,-31,885,1953 Jul,HS
1953,Aug,3,886,1953 Aug,HS
1953,Sep,-1,887,1953 Sep,HS
1953,Oct,-13,888,1953 Oct,HS
1953,Nov,-3,889,1953 Nov,HS
1953,Dec,3,890,1953 Dec,HS
1954,Jan,-21,891,1954 Jan,HS
1954,Feb,-13,892,1954 Feb,HS
1954,Mar,-4,893,1954 Mar,HS
1954,Apr,-25,894,1954 Apr,HS
1954,May,-22,895,1954 May,HS
1954,Jun,-35,896,1954 Jun,HS
1954,Jul,-33,897,1954 Jul,HS
1954,Aug,-28,898,1954 Aug,HS
1954,Sep,-40,899,1954 Sep,HS
1954,Oct,-10,900,1954 Oct,HS
1954,Nov,-9,901,1954 Nov,HS
1954,Dec,-14,902,1954 Dec,HS
1955,Jan,-7,903,1955 Jan,HS
1955,Feb,-13,904,1955 Feb,HS
1955,Mar,-29,905,1955 Mar,HS
1955,Apr,-17,906,1955 Apr,HS
1955,May,-22,907,1955 May,HS
1955,Jun,-27,908,1955 Jun,HS
1955,Jul,-24,909,1955 Jul,HS
1955,Aug,14,910,1955 Aug,HS
1955,Sep,-17,911,1955 Sep,HS
1955,Oct,-6,912,1955 Oct,HS
1955,Nov,-9,913,1955 Nov,HS
1955,Dec,-27,914,1955 Dec,HS
1956,Jan,-30,915,1956 Jan,HS
1956,Feb,-19,916,1956 Feb,HS
1956,Mar,-30,917,1956 Mar,HS
1956,Apr,-19,918,1956 Apr,HS
1956,May,-25,919,1956 May,HS
1956,Jun,1,920,1956 Jun,HS
1956,Jul,5,921,1956 Jul,HS
1956,Aug,-26,922,1956 Aug,HS
1956,Sep,5,923,1956 Sep,HS
1956,Oct,-12,924,1956 Oct,HS
1956,Nov,-6,925,1956 Nov,HS
1956,Dec,-12,926,1956 Dec,HS
1957,Jan,-6,927,1957 Jan,HS
1957,Feb,1,928,1957 Feb,HS
1957,Mar,2,929,1957 Mar,HS
1957,Apr,14,930,1957 Apr,HS
1957,May,18,931,1957 May,HS
1957,Jun,19,932,1957 Jun,HS
1957,Jul,-28,933,1957 Jul,HS
1957,Aug,16,934,1957 Aug,HS
1957,Sep,10,935,1957 Sep,HS
1957,Oct,3,936,1957 Oct,HS
1957,Nov,11,937,1957 Nov,HS
1957,Dec,17,938,1957 Dec,HS
1958,Jan,15,939,1958 Jan,HS
1958,Feb,19,940,1958 Feb,HS
1958,Mar,20,941,1958 Mar,HS
1958,Apr,9,942,1958 Apr,HS
1958,May,7,943,1958 May,HS
1958,Jun,-30,944,1958 Jun,HS
1958,Jul,17,945,1958 Jul,HS
1958,Aug,-30,946,1958 Aug,HS
1958,Sep,-22,947,1958 Sep,HS
1958,Oct,12,948,1958 Oct,HS
1958,Nov,15,949,1958 Nov,HS
1958,Dec,-30,950,1958 Dec,HS
1959,Jan,-14,951,1959 Jan,HS
1959,Feb,2,952,1959 Feb,HS
1959,Mar,18,953,1959 Mar,HS
1959,Apr,16,954,1959 Apr,HS
1959,May,-3,955,1959 May,HS
1959,Jun,4,956,1959 Jun,HS
1959,Jul,18,957,1959 Jul,HS
1959,Aug,-5,958,1959 Aug,HS
1959,Sep,-32,959,1959 Sep,HS
1959,Oct,-14,960,1959 Oct,HS
1959,Nov,-17,961,1959 Nov,HS
1959,Dec,5,962,1959 Dec,HS
1960,Jan,-11,963,1960 Jan,HS
1960,Feb,-4,964,1960 Feb,HS
1960,Mar,-44,965,1960 Mar,HS
1960,Apr,-21,966,1960 Apr,HS
1960,May,-34,967,1960 May,HS
1960,Jun,-28,968,1960 Jun,HS
1960,Jul,-29,969,1960 Jul,HS
1960,Aug,1,970,1960 Aug,HS
1960,Sep,4,971,1960 Sep,HS
1960,Oct,18,972,1960 Oct,HS
1960,Nov,-13,973,1960 Nov,HS
1960,Dec,-4,974,1960 Dec,HS
1961,Jan,-3,975,1961 Jan,HS
1961,Feb,8,976,1961 Feb,HS
1961,Mar,-13,977,1961 Mar,HS
1961,Apr,11,978,1961 Apr,HS
1961,May,28,979,1961 May,HS
1961,Jun,4,980,1961 Jun,HS
1961,Jul,-3,981,1961 Jul,HS
1961,Aug,6,982,1961 Aug,HS
1961,Sep,30,983,1961 Sep,HS
1961,Oct,23,984,1961 Oct,HS
1961,Nov,10,985,1961 Nov,HS
1961,Dec,-6,986,1961 Dec,HS
1962,Jan,-12,987,1962 Jan,HS
1962,Feb,-8,988,1962 Feb,HS
1962,Mar,-7,989,1962 Mar,HS
1962,Apr,-14,990,1962 Apr,HS
1962,May,-27,991,1962 May,HS
1962,Jun,27,992,1962 Jun,HS
1962,Jul,-31,993,1962 Jul,HS
1962,Aug,-18,994,1962 Aug,HS
1962,Sep,9,995,1962 Sep,HS
1962,Oct,-10,996,1962 Oct,HS
1962,Nov,4,997,1962 Nov,HS
1962,Dec,-10,998,1962 Dec,HS
1963,Jan,-15,999,1963 Jan,HS
1963,Feb,-5,1000,1963 Feb,HS
1963,Mar,-27,1001,1963 Mar,HS
1963,Apr,-31,1002,1963 Apr,HS
1963,May,-21,1003,1963 May,HS
1963,Jun,13,1004,1963 Jun,HS
1963,Jul,6,1005,1963 Jul,HS
1963,Aug,26,1006,1963 Aug,HS
1963,Sep,29,1007,1963 Sep,HS
1963,Oct,-21,1008,1963 Oct,HS
1963,Nov,-26,1009,1963 Nov,HS
1963,Dec,-9,1010,1963 Dec,HS
1964,Jan,-9,1011,1964 Jan,HS
1964,Feb,-17,1012,1964 Feb,HS
1964,Mar,-14,1013,1964 Mar,HS
1964,Apr,-42,1014,1964 Apr,HS
1964,May,-54,1015,1964 May,HS
1964,Jun,-13,1016,1964 Jun,HS
1964,Jul,0,1017,1964 Jul,HS
1964,Aug,-30,1018,1964 Aug,HS
1964,Sep,-44,1019,1964 Sep,HS
1964,Oct,-38,1020,1964 Oct,HS
1964,Nov,-21,1021,1964 Nov,HS
1964,Dec,-36,1022,1964 Dec,HS
1965,Jan,-11,1023,1965 Jan,HS
1965,Feb,6,1024,1965 Feb,HS
1965,Mar,-24,1025,1965 Mar,HS
1965,Apr,-24,1026,1965 Apr,HS
1965,May,-17,1027,1965 May,HS
1965,Jun,-2,1028,1965 Jun,HS
1965,Jul,-26,1029,1965 Jul,HS
1965,Aug,7,1030,1965 Aug,HS
1965,Sep,-24,1031,1965 Sep,HS
1965,Oct,-9,1032,1965 Oct,HS
1965,Nov,-22,1033,1965 Nov,HS
1965,Dec,-17,1034,1965 Dec,HS
1966,Jan,-19,1035,1966 Jan,HS
1966,Feb,-18,1036,1966 Feb,HS
1966,Mar,29,1037,1966 Mar,HS
1966,Apr,8,1038,1966 Apr,HS
1966,May,-12,1039,1966 May,HS
1966,Jun,-8,1040,1966 Jun,HS
1966,Jul,12,1041,1966 Jul,HS
1966,Aug,-37,1042,1966 Aug,HS
1966,Sep,-13,1043,1966 Sep,HS
1966,Oct,-34,1044,1966 Oct,HS
1966,Nov,-7,1045,1966 Nov,HS
1966,Dec,-8,1046,1966 Dec,HS
1967,Jan,4,1047,1967 Jan,HS
1967,Feb,-5,1048,1967 Feb,HS
1967,Mar,-13,1049,1967 Mar,HS
1967,Apr,-9,1050,1967 Apr,HS
1967,May,13,1051,1967 May,HS
1967,Jun,-15,1052,1967 Jun,HS
1967,Jul,3,1053,1967 Jul,HS
1967,Aug,1,1054,1967 Aug,HS
1967,Sep,6,1055,1967 Sep,HS
1967,Oct,-7,1056,1967 Oct,HS
1967,Nov,-5,1057,1967 Nov,HS
1967,Dec,-4,1058,1967 Dec,HS
1968,Jan,-12,1059,1968 Jan,HS
1968,Feb,-4,1060,1968 Feb,HS
1968,Mar,6,1061,1968 Mar,HS
1968,Apr,-15,1062,1968 Apr,HS
1968,May,-25,1063,1968 May,HS
1968,Jun,-9,1064,1968 Jun,HS
1968,Jul,-11,1065,1968 Jul,HS
1968,Aug,0,1066,1968 Aug,HS
1968,Sep,-44,1067,1968 Sep,HS
1968,Oct,13,1068,1968 Oct,HS
1968,Nov,9,1069,1968 Nov,HS
1968,Dec,-10,1070,1968 Dec,HS
1969,Jan,17,1071,1969 Jan,HS
1969,Feb,3,1072,1969 Feb,HS
1969,Mar,3,1073,1969 Mar,HS
1969,Apr,24,1074,1969 Apr,HS
1969,May,17,1075,1969 May,HS
1969,Jun,14,1076,1969 Jun,HS
1969,Jul,-13,1077,1969 Jul,HS
1969,Aug,-18,1078,1969 Aug,HS
1969,Sep,1,1079,1969 Sep,HS
1969,Oct,10,1080,1969 Oct,HS
1969,Nov,4,1081,1969 Nov,HS
1969,Dec,22,1082,1969 Dec,HS
1970,Jan,17,1083,1970 Jan,HS
1970,Feb,11,1084,1970 Feb,HS
1970,Mar,22,1085,1970 Mar,HS
1970,Apr,19,1086,1970 Apr,HS
1970,May,-12,1087,1970 May,HS
1970,Jun,13,1088,1970 Jun,HS
1970,Jul,13,1089,1970 Jul,HS
1970,Aug,-13,1090,1970 Aug,HS
1970,Sep,31,1091,1970 Sep,HS
1970,Oct,32,1092,1970 Oct,HS
1970,Nov,-3,1093,1970 Nov,HS
1970,Dec,3,1094,1970 Dec,HS
1971,Jan,12,1095,1971 Jan,HS
1971,Feb,-2,1096,1971 Feb,HS
1971,Mar,-11,1097,1971 Mar,HS
1971,Apr,12,1098,1971 Apr,HS
1971,May,-1,1099,1971 May,HS
1971,Jun,-25,1100,1971 Jun,HS
1971,Jul,-7,1101,1971 Jul,HS
1971,Aug,23,1102,1971 Aug,HS
1971,Sep,11,1103,1971 Sep,HS
1971,Oct,5,1104,1971 Oct,HS
1971,Nov,-23,1105,1971 Nov,HS
1971,Dec,1,1106,1971 Dec,HS
1972,Jan,2,1107,1972 Jan,HS
1972,Feb,2,1108,1972 Feb,HS
1972,Mar,-9,1109,1972 Mar,HS
1972,Apr,14,1110,1972 Apr,HS
1972,May,19,1111,1972 May,HS
1972,Jun,32,1112,1972 Jun,HS
1972,Jul,16,1113,1972 Jul,HS
1972,Aug,45,1114,1972 Aug,HS
1972,Sep,42,1115,1972 Sep,HS
1972,Oct,1,1116,1972 Oct,HS
1972,Nov,21,1117,1972 Nov,HS
1972,Dec,41,1118,1972 Dec,HS
1973,Jan,38,1119,1973 Jan,HS
1973,Feb,14,1120,1973 Feb,HS
1973,Mar,27,1121,1973 Mar,HS
1973,Apr,39,1122,1973 Apr,HS
1973,May,54,1123,1973 May,HS
1973,Jun,30,1124,1973 Jun,HS
1973,Jul,26,1125,1973 Jul,HS
1973,Aug,3,1126,1973 Aug,HS
1973,Sep,23,1127,1973 Sep,HS
1973,Oct,35,1128,1973 Oct,HS
1973,Nov,25,1129,1973 Nov,HS
1973,Dec,-8,1130,1973 Dec,HS
1974,Jan,8,1131,1974 Jan,HS
1974,Feb,-13,1132,1974 Feb,HS
1974,Mar,-12,1133,1974 Mar,HS
1974,Apr,-14,1134,1974 Apr,HS
1974,May,16,1135,1974 May,HS
1974,Jun,14,1136,1974 Jun,HS
1974,Jul,7,1137,1974 Jul,HS
1974,Aug,28,1138,1974 Aug,HS
1974,Sep,-14,1139,1974 Sep,HS
1974,Oct,11,1140,1974 Oct,HS
1974,Nov,3,1141,1974 Nov,HS
1974,Dec,17,1142,1974 Dec,HS
1975,Jan,2,1143,1975 Jan,HS
1975,Feb,11,1144,1975 Feb,HS
1975,Mar,13,1145,1975 Mar,HS
1975,Apr,-1,1146,1975 Apr,HS
1975,May,47,1147,1975 May,HS
1975,Jun,7,1148,1975 Jun,HS
1975,Jul,11,1149,1975 Jul,HS
1975,Aug,-44,1150,1975 Aug,HS
1975,Sep,-4,1151,1975 Sep,HS
1975,Oct,-5,1152,1975 Oct,HS
1975,Nov,7,1153,1975 Nov,HS
1975,Dec,-15,1154,1975 Dec,HS
1976,Jan,-19,1155,1976 Jan,HS
1976,Feb,-14,1156,1976 Feb,HS
1976,Mar,-27,1157,1976 Mar,HS
1976,Apr,-37,1158,1976 Apr,HS
1976,May,-22,1159,1976 May,HS
1976,Jun,-16,1160,1976 Jun,HS
1976,Jul,-7,1161,1976 Jul,HS
1976,Aug,-24,1162,1976 Aug,HS
1976,Sep,-19,1163,1976 Sep,HS
1976,Oct,-16,1164,1976 Oct,HS
1976,Nov,9,1165,1976 Nov,HS
1976,Dec,26,1166,1976 Dec,HS
1977,Jan,42,1167,1977 Jan,HS
1977,Feb,27,1168,1977 Feb,HS
1977,Mar,23,1169,1977 Mar,HS
1977,Apr,23,1170,1977 Apr,HS
1977,May,35,1171,1977 May,HS
1977,Jun,33,1172,1977 Jun,HS
1977,Jul,44,1173,1977 Jul,HS
1977,Aug,47,1174,1977 Aug,HS
1977,Sep,-34,1175,1977 Sep,HS
1977,Oct,3,1176,1977 Oct,HS
1977,Nov,14,1177,1977 Nov,HS
1977,Dec,13,1178,1977 Dec,HS
1978,Jan,9,1179,1978 Jan,HS
1978,Feb,30,1180,1978 Feb,HS
1978,Mar,25,1181,1978 Mar,HS
1978,Apr,38,1182,1978 Apr,HS
1978,May,35,1183,1978 May,HS
1978,Jun,13,1184,1978 Jun,HS
1978,Jul,38,1185,1978 Jul,HS
1978,Aug,-25,1186,1978 Aug,HS
1978,Sep,24,1187,1978 Sep,HS
1978,Oct,8,1188,1978 Oct,HS
1978,Nov,9,1189,1978 Nov,HS
1978,Dec,6,1190,1978 Dec,HS
1979,Jan,25,1191,1979 Jan,HS
1979,Feb,14,1192,1979 Feb,HS
1979,Mar,21,1193,1979 Mar,HS
1979,Apr,46,1194,1979 Apr,HS
1979,May,9,1195,1979 May,HS
1979,Jun,23,1196,1979 Jun,HS
1979,Jul,-5,1197,1979 Jul,HS
1979,Aug,19,1198,1979 Aug,HS
1979,Sep,36,1199,1979 Sep,HS
1979,Oct,19,1200,1979 Oct,HS
1979,Nov,29,1201,1979 Nov,HS
1979,Dec,39,1202,1979 Dec,HS
1980,Jan,46,1203,1980 Jan,HS
1980,Feb,44,1204,1980 Feb,HS
1980,Mar,61,1205,1980 Mar,HS
1980,Apr,61,1206,1980 Apr,HS
1980,May,60,1207,1980 May,HS
1980,Jun,15,1208,1980 Jun,HS
1980,Jul,53,1209,1980 Jul,HS
1980,Aug,50,1210,1980 Aug,HS
1980,Sep,48,1211,1980 Sep,HS
1980,Oct,23,1212,1980 Oct,HS
1980,Nov,27,1213,1980 Nov,HS
1980,Dec,32,1214,1980 Dec,HS
1981,Jan,26,1215,1981 Jan,HS
1981,Feb,28,1216,1981 Feb,HS
1981,Mar,37,1217,1981 Mar,HS
1981,Apr,40,1218,1981 Apr,HS
1981,May,42,1219,1981 May,HS
1981,Jun,34,1220,1981 Jun,HS
1981,Jul,78,1221,1981 Jul,HS
1981,Aug,73,1222,1981 Aug,HS
1981,Sep,32,1223,1981 Sep,HS
1981,Oct,-4,1224,1981 Oct,HS
1981,Nov,-1,1225,1981 Nov,HS
1981,Dec,27,1226,1981 Dec,HS
1982,Jan,36,1227,1982 Jan,HS
1982,Feb,27,1228,1982 Feb,HS
1982,Mar,-10,1229,1982 Mar,HS
1982,Apr,0,1230,1982 Apr,HS
1982,May,46,1231,1982 May,HS
1982,Jun,10,1232,1982 Jun,HS
1982,Jul,22,1233,1982 Jul,HS
1982,Aug,13,1234,1982 Aug,HS
1982,Sep,3,1235,1982 Sep,HS
1982,Oct,4,1236,1982 Oct,HS
1982,Nov,41,1237,1982 Nov,HS
1982,Dec,46,1238,1982 Dec,HS
1983,Jan,40,1239,1983 Jan,HS
1983,Feb,41,1240,1983 Feb,HS
1983,Mar,34,1241,1983 Mar,HS
1983,Apr,59,1242,1983 Apr,HS
1983,May,78,1243,1983 May,HS
1983,Jun,32,1244,1983 Jun,HS
1983,Jul,4,1245,1983 Jul,HS
1983,Aug,49,1246,1983 Aug,HS
1983,Sep,66,1247,1983 Sep,HS
1983,Oct,41,1248,1983 Oct,HS
1983,Nov,3,1249,1983 Nov,HS
1983,Dec,18,1250,1983 Dec,HS
1984,Jan,19,1251,1984 Jan,HS
1984,Feb,23,1252,1984 Feb,HS
1984,Mar,41,1253,1984 Mar,HS
1984,Apr,22,1254,1984 Apr,HS
1984,May,57,1255,1984 May,HS
1984,Jun,-17,1256,1984 Jun,HS
1984,Jul,14,1257,1984 Jul,HS
1984,Aug,30,1258,1984 Aug,HS
1984,Sep,50,1259,1984 Sep,HS
1984,Oct,25,1260,1984 Oct,HS
1984,Nov,25,1261,1984 Nov,HS
1984,Dec,31,1262,1984 Dec,HS
1985,Jan,46,1263,1985 Jan,HS
1985,Feb,24,1264,1985 Feb,HS
1985,Mar,42,1265,1985 Mar,HS
1985,Apr,40,1266,1985 Apr,HS
1985,May,22,1267,1985 May,HS
1985,Jun,43,1268,1985 Jun,HS
1985,Jul,6,1269,1985 Jul,HS
1985,Aug,56,1270,1985 Aug,HS
1985,Sep,39,1271,1985 Sep,HS
1985,Oct,12,1272,1985 Oct,HS
1985,Nov,18,1273,1985 Nov,HS
1985,Dec,11,1274,1985 Dec,HS
1986,Jan,28,1275,1986 Jan,HS
